chr	start	end	compartment	satellite	gene	Rloop_pos	RAD51_pos	RPA1A_pos	gH2AX_pos
Chr2	5344000	5345000	rDNA	0	0	0	0	0	0
Chr2	5345000	5346000	rDNA	0	0	0	0	0	0
Chr2	5346000	5347000	rDNA	0	0	0	0	1	0
Chr2	5347000	5348000	rDNA	0	0	1	0	0	0
Chr2	5348000	5349000	rDNA	0	0	0	1	1	0
Chr2	5351000	5352000	rDNA	0	0	0	0	0	0
Chr2	5352000	5353000	rDNA	0	0	1	0	0	0
Chr2	5353000	5354000	rDNA	0	0	0	0	1	0
Chr2	5354000	5355000	rDNA	0	0	0	0	0	0
Chr2	5355000	5356000	rDNA	0	0	1	0	0	0
Chr2	5356000	5357000	rDNA	0	0	0	0	0	0
Chr2	5359000	5360000	rDNA	0	0	1	0	0	1
Chr2	5360000	5361000	rDNA	0	0	1	1	1	0
Chr2	5361000	5362000	rDNA	0	0	0	0	0	0
Chr2	5362000	5363000	rDNA	0	0	1	0	0	0
Chr2	5363000	5364000	rDNA	0	0	1	0	0	0
Chr2	5364000	5365000	rDNA	0	0	0	0	0	0
Chr2	5365000	5366000	rDNA	0	0	0	0	0	0
Chr2	5367000	5368000	rDNA	0	1	1	0	0	0
Chr2	5369000	5370000	rDNA	0	1	1	0	0	0
Chr2	5370000	5371000	rDNA	0	0	1	0	0	0
Chr2	5371000	5372000	rDNA	0	0	1	0	0	0
Chr2	5372000	5373000	rDNA	0	0	0	0	0	1
Chr2	5373000	5374000	rDNA	0	0	1	1	0	0
Chr2	5374000	5375000	rDNA	0	0	0	0	0	0
Chr2	5377000	5378000	rDNA	0	0	1	0	0	0
Chr2	5378000	5379000	rDNA	0	0	1	0	0	1
Chr2	5380000	5381000	rDNA	0	0	1	0	0	0
Chr2	5381000	5382000	rDNA	0	0	0	1	1	0
Chr2	5383000	5384000	rDNA	0	0	0	0	0	1
Chr2	5386000	5387000	rDNA	0	0	0	0	0	1
Chr2	5392000	5393000	rDNA	0	0	1	0	0	1
Chr2	5393000	5394000	rDNA	0	0	1	0	0	1
Chr2	5394000	5395000	rDNA	0	0	0	1	0	0
Chr2	5395000	5396000	rDNA	0	0	1	0	0	0
Chr2	5396000	5397000	rDNA	0	0	1	0	0	0
Chr2	5400000	5401000	rDNA	0	0	0	1	0	0
Chr2	5401000	5402000	rDNA	0	0	0	0	1	0
Chr2	5402000	5403000	rDNA	0	0	0	0	0	0
Chr2	5403000	5404000	rDNA	0	0	1	0	0	0
Chr2	5404000	5405000	rDNA	0	0	1	0	0	0
Chr2	5405000	5406000	rDNA	0	0	0	0	0	0
Chr2	5406000	5407000	rDNA	0	0	0	0	0	0
Chr2	5407000	5408000	rDNA	0	0	0	0	0	0
Chr2	5408000	5409000	rDNA	0	0	0	1	0	0
Chr2	5411000	5412000	rDNA	0	0	0	0	0	0
Chr2	5412000	5413000	rDNA	0	0	0	1	1	0
Chr2	5413000	5414000	arm	1	0	1	1	1	1
Chr2	5424000	5425000	arm	0	0	0	1	1	0
Chr2	5430000	5431000	peri	0	0	1	1	1	1
Chr2	5448000	5449000	peri	0	0	1	0	1	1
Chr2	7049000	7050000	peri	0	0	1	0	0	1
Chr2	7469000	7470000	peri	1	1	1	1	0	0
Chr2	7979000	7980000	peri	0	0	1	0	0	0
Chr2	8230000	8231000	peri	0	1	0	1	1	1
Chr2	8654000	8655000	peri	0	0	0	0	0	1
Chr2	8655000	8656000	peri	0	0	1	0	0	1
Chr2	8656000	8657000	peri	0	0	1	0	0	1
Chr2	8657000	8658000	peri	0	0	1	0	0	0
Chr2	8658000	8659000	peri	0	0	0	0	0	0
Chr2	8660000	8661000	peri	0	0	1	0	0	1
Chr2	8661000	8662000	peri	0	0	1	0	0	1
Chr2	8663000	8664000	peri	0	0	0	0	0	0
Chr2	8664000	8665000	peri	0	0	1	0	0	0
Chr2	8666000	8667000	peri	0	0	1	0	0	0
Chr2	8667000	8668000	peri	0	0	1	0	0	1
Chr2	8669000	8670000	peri	0	0	0	0	0	0
Chr2	8671000	8672000	peri	0	0	1	0	0	1
Chr2	8673000	8674000	peri	0	0	0	0	0	0
Chr2	8676000	8677000	peri	0	0	1	0	0	0
Chr2	8677000	8678000	peri	0	0	1	0	0	1
Chr2	8679000	8680000	peri	0	0	1	0	0	1
Chr2	8680000	8681000	peri	0	0	1	0	0	1
Chr2	8681000	8682000	peri	0	0	1	0	0	0
Chr2	8682000	8683000	peri	0	0	1	0	0	1
Chr2	8683000	8684000	peri	0	0	1	0	0	1
Chr2	8685000	8686000	peri	0	0	1	0	0	1
Chr2	8687000	8688000	peri	0	0	1	0	0	0
Chr2	8688000	8689000	peri	0	0	1	0	0	0
Chr2	8689000	8690000	peri	0	0	1	0	0	1
Chr2	8690000	8691000	peri	0	0	0	0	0	0
Chr2	8692000	8693000	peri	0	0	1	0	0	0
Chr2	8694000	8695000	peri	0	0	1	0	0	1
Chr2	8695000	8696000	peri	0	0	1	0	0	1
Chr2	8697000	8698000	peri	0	0	0	0	0	0
Chr2	8698000	8699000	peri	0	0	1	0	0	1
Chr2	8703000	8704000	peri	0	0	0	0	0	0
Chr2	8704000	8705000	peri	0	0	1	0	0	0
Chr2	8705000	8706000	peri	0	0	1	0	0	0
Chr2	8706000	8707000	peri	0	0	1	0	0	0
Chr2	8707000	8708000	peri	0	0	1	0	0	1
Chr2	8708000	8709000	peri	0	0	1	0	0	1
Chr2	8709000	8710000	peri	0	0	1	0	0	1
Chr2	8710000	8711000	peri	0	0	1	0	0	0
Chr2	8711000	8712000	peri	0	0	1	0	0	1
Chr2	8712000	8713000	peri	0	0	1	0	0	1
Chr2	8714000	8715000	peri	0	0	1	0	0	0
Chr2	8715000	8716000	peri	0	0	1	0	0	0
Chr2	8716000	8717000	peri	0	0	1	0	0	0
Chr2	8717000	8718000	peri	0	0	1	0	0	0
Chr2	8718000	8719000	peri	0	0	1	0	0	0
Chr2	8719000	8720000	peri	0	0	1	0	0	0
Chr2	8721000	8722000	peri	0	0	1	0	0	0
Chr2	8722000	8723000	peri	0	0	1	0	0	1
Chr2	8723000	8724000	peri	0	0	1	0	0	0
Chr2	8724000	8725000	peri	0	0	1	0	0	1
Chr2	8726000	8727000	peri	0	0	1	0	0	0
Chr2	8728000	8729000	peri	0	0	1	0	0	1
Chr2	8729000	8730000	peri	0	0	1	0	0	1
Chr2	8730000	8731000	peri	0	0	1	0	0	0
Chr2	8732000	8733000	peri	0	0	1	0	0	0
Chr2	8733000	8734000	peri	0	0	1	0	0	1
Chr2	8734000	8735000	peri	0	0	1	0	0	1
Chr2	8735000	8736000	peri	0	0	1	0	0	1
Chr2	8736000	8737000	peri	0	0	1	0	0	1
Chr2	8737000	8738000	peri	0	0	1	0	0	1
Chr2	8738000	8739000	peri	0	0	1	0	0	1
Chr2	8739000	8740000	peri	0	0	1	0	0	0
Chr2	8740000	8741000	peri	0	0	1	0	0	0
Chr2	8741000	8742000	peri	0	0	1	0	0	1
Chr2	8742000	8743000	peri	0	0	1	0	0	0
Chr2	8743000	8744000	peri	0	0	1	0	0	1
Chr2	8745000	8746000	peri	0	0	1	0	0	1
Chr2	8746000	8747000	peri	0	0	1	0	0	1
Chr2	8747000	8748000	peri	0	0	1	0	0	1
Chr2	8749000	8750000	peri	0	0	1	0	0	1
Chr2	8750000	8751000	peri	0	0	1	0	0	1
Chr2	8751000	8752000	peri	0	0	1	0	0	1
Chr2	8752000	8753000	peri	0	0	1	0	0	1
Chr2	8753000	8754000	peri	0	0	1	0	0	1
Chr2	8754000	8755000	peri	0	0	1	0	0	1
Chr2	8755000	8756000	peri	0	0	1	0	0	1
Chr2	8756000	8757000	peri	0	0	0	0	0	0
Chr2	8757000	8758000	peri	0	0	1	0	0	1
Chr2	8759000	8760000	peri	0	0	1	0	0	1
Chr2	8760000	8761000	peri	0	0	1	0	0	1
Chr2	8761000	8762000	peri	0	0	1	0	0	1
Chr2	8762000	8763000	peri	0	0	0	0	0	0
Chr2	8763000	8764000	peri	0	0	0	0	0	0
Chr2	8764000	8765000	peri	0	0	1	0	0	1
Chr2	8765000	8766000	peri	0	0	1	0	0	0
Chr2	8766000	8767000	peri	0	0	1	0	0	1
Chr2	8767000	8768000	peri	0	0	1	0	0	1
Chr2	8768000	8769000	peri	0	0	1	0	0	0
Chr2	8769000	8770000	peri	0	0	1	0	0	0
Chr2	8770000	8771000	peri	0	0	1	0	0	0
Chr2	8771000	8772000	peri	0	0	1	0	0	0
Chr2	8772000	8773000	peri	0	0	1	0	0	0
Chr2	8773000	8774000	peri	0	0	1	0	0	1
Chr2	8774000	8775000	peri	0	0	1	0	0	1
Chr2	8775000	8776000	peri	0	0	1	0	0	1
Chr2	8776000	8777000	peri	0	0	1	0	0	1
Chr2	8777000	8778000	peri	0	0	1	0	0	1
Chr2	8778000	8779000	peri	0	0	1	0	0	1
Chr2	8779000	8780000	peri	0	0	1	0	0	1
Chr2	8782000	8783000	peri	0	0	1	0	0	0
Chr2	8784000	8785000	peri	0	0	1	0	0	1
Chr2	8785000	8786000	peri	0	0	1	0	0	0
Chr2	8786000	8787000	peri	0	0	1	0	0	1
Chr2	8787000	8788000	peri	0	0	1	0	0	1
Chr2	8788000	8789000	peri	0	0	1	0	0	0
Chr2	8789000	8790000	peri	0	0	1	0	0	0
Chr2	8790000	8791000	peri	0	0	1	0	0	1
Chr2	8791000	8792000	peri	0	0	1	0	0	1
Chr2	8792000	8793000	peri	0	0	1	0	0	1
Chr2	8793000	8794000	peri	0	0	1	0	0	1
Chr2	8794000	8795000	peri	0	0	1	0	0	1
Chr2	8795000	8796000	peri	0	0	1	0	0	0
Chr2	8796000	8797000	peri	0	0	1	0	0	1
Chr2	8797000	8798000	peri	0	0	1	0	0	1
Chr2	8798000	8799000	peri	0	0	1	0	0	1
Chr2	8799000	8800000	peri	0	0	1	0	0	1
Chr2	8800000	8801000	peri	0	0	1	0	0	0
Chr2	8802000	8803000	peri	0	0	1	0	0	1
Chr2	8803000	8804000	peri	0	0	1	0	0	1
Chr2	8804000	8805000	peri	0	0	1	0	0	1
Chr2	8805000	8806000	peri	0	0	1	0	0	1
Chr2	8806000	8807000	peri	0	0	1	0	0	0
Chr2	8807000	8808000	peri	0	0	1	0	0	1
Chr2	8808000	8809000	peri	0	0	1	0	0	0
Chr2	8809000	8810000	peri	0	0	1	0	0	0
Chr2	8810000	8811000	peri	0	0	1	0	0	0
Chr2	8811000	8812000	peri	0	0	1	0	0	1
Chr2	8812000	8813000	peri	0	0	1	0	0	1
Chr2	8813000	8814000	peri	0	0	1	0	0	1
Chr2	8814000	8815000	peri	0	0	1	0	0	0
Chr2	8815000	8816000	peri	0	0	1	0	0	1
Chr2	8816000	8817000	peri	0	0	1	0	0	1
Chr2	8817000	8818000	peri	0	0	1	0	0	1
Chr2	8818000	8819000	peri	0	0	1	0	0	1
Chr2	8819000	8820000	peri	0	0	1	0	0	1
Chr2	8820000	8821000	peri	0	0	1	0	0	0
Chr2	8821000	8822000	peri	0	0	1	0	0	0
Chr2	8822000	8823000	peri	0	0	1	0	0	0
Chr2	8823000	8824000	peri	0	0	1	0	0	1
Chr2	8824000	8825000	peri	0	0	1	0	0	1
Chr2	8826000	8827000	peri	0	0	1	0	0	0
Chr2	8827000	8828000	peri	0	0	1	0	0	1
Chr2	8828000	8829000	peri	0	0	1	0	0	0
Chr2	8829000	8830000	peri	0	0	1	0	0	1
Chr2	8830000	8831000	peri	0	0	1	0	0	0
Chr2	8831000	8832000	peri	0	0	1	0	0	1
Chr2	8832000	8833000	peri	0	0	1	0	0	0
Chr2	8833000	8834000	peri	0	0	1	0	0	0
Chr2	8834000	8835000	peri	0	0	1	0	0	1
Chr2	8835000	8836000	peri	0	0	1	0	0	1
Chr2	8836000	8837000	peri	0	0	1	0	0	0
Chr2	8837000	8838000	peri	0	0	0	0	0	0
Chr2	8838000	8839000	peri	0	0	1	0	0	0
Chr2	8839000	8840000	peri	0	0	0	0	0	1
Chr2	8840000	8841000	peri	0	0	0	0	0	0
Chr2	8841000	8842000	peri	0	0	0	0	0	0
Chr2	8842000	8843000	peri	0	0	0	0	0	1
Chr2	8844000	8845000	peri	0	0	1	0	0	1
Chr2	8846000	8847000	peri	0	0	1	0	0	0
Chr2	8847000	8848000	peri	0	0	1	0	0	1
Chr2	8848000	8849000	peri	0	0	1	0	0	1
Chr2	8850000	8851000	peri	0	0	1	0	0	1
Chr2	8852000	8853000	peri	0	0	1	0	0	1
Chr2	8853000	8854000	peri	0	0	1	0	0	0
Chr2	8854000	8855000	peri	0	0	0	0	0	1
Chr2	8855000	8856000	peri	0	0	0	0	0	1
Chr2	8856000	8857000	peri	0	0	0	0	0	0
Chr2	8857000	8858000	peri	0	0	1	0	0	0
Chr2	8859000	8860000	peri	0	0	1	0	0	0
Chr2	8860000	8861000	peri	0	0	0	0	0	0
Chr2	8861000	8862000	peri	0	0	1	0	0	0
Chr2	8862000	8863000	peri	0	0	1	0	0	0
Chr2	8867000	8868000	peri	0	0	1	0	0	0
Chr2	8868000	8869000	peri	0	0	1	0	0	0
Chr2	8869000	8870000	peri	0	0	1	0	0	0
Chr2	8870000	8871000	peri	0	0	0	0	0	0
Chr2	8871000	8872000	peri	0	0	1	0	0	1
Chr2	8872000	8873000	peri	0	0	1	0	0	0
Chr2	8873000	8874000	peri	0	0	1	0	0	0
Chr2	8875000	8876000	peri	0	0	0	0	0	0
Chr2	8876000	8877000	peri	0	0	1	0	0	0
Chr2	8877000	8878000	peri	0	0	1	0	0	1
Chr2	8878000	8879000	peri	0	0	1	0	0	0
Chr2	8879000	8880000	peri	0	0	1	0	0	1
Chr2	8880000	8881000	peri	0	0	1	0	0	1
Chr2	8881000	8882000	peri	0	0	1	0	0	1
Chr2	8882000	8883000	peri	0	0	1	0	0	0
Chr2	8883000	8884000	peri	0	0	1	0	0	0
Chr2	8884000	8885000	peri	0	0	1	0	0	0
Chr2	8885000	8886000	peri	0	0	1	0	0	1
Chr2	8886000	8887000	peri	0	0	1	0	0	0
Chr2	8888000	8889000	peri	0	0	1	0	0	1
Chr2	8889000	8890000	peri	0	0	0	0	0	0
Chr2	8890000	8891000	peri	0	0	1	0	0	1
Chr2	8892000	8893000	peri	0	0	1	0	0	0
Chr2	8893000	8894000	peri	0	0	1	0	0	0
Chr2	8894000	8895000	peri	0	0	1	0	0	1
Chr2	8895000	8896000	peri	0	0	1	0	0	0
Chr2	8898000	8899000	peri	0	0	1	0	0	1
Chr2	8899000	8900000	peri	0	0	1	0	0	1
Chr2	8900000	8901000	peri	0	0	1	0	0	0
Chr2	8901000	8902000	peri	0	0	1	0	0	0
Chr2	8902000	8903000	peri	0	0	1	0	0	1
Chr2	8904000	8905000	peri	0	0	1	0	0	1
Chr2	8905000	8906000	peri	0	0	1	0	0	0
Chr2	8906000	8907000	peri	0	0	0	0	0	0
Chr2	8907000	8908000	peri	0	0	0	0	0	0
Chr2	8908000	8909000	peri	0	0	0	0	0	1
Chr2	8910000	8911000	peri	0	0	1	0	0	1
Chr2	8911000	8912000	peri	0	0	1	0	0	1
Chr2	8914000	8915000	peri	0	0	1	0	0	1
Chr2	8915000	8916000	peri	0	0	1	0	0	1
Chr2	8917000	8918000	peri	0	0	1	0	0	0
Chr2	8918000	8919000	peri	0	0	0	0	0	1
Chr2	8920000	8921000	peri	0	0	1	0	0	1
Chr2	8922000	8923000	peri	0	0	1	0	0	0
Chr2	8923000	8924000	peri	0	0	1	0	0	0
Chr2	8924000	8925000	peri	0	0	0	0	0	1
Chr2	8925000	8926000	peri	0	0	1	0	0	0
Chr2	8926000	8927000	peri	0	0	1	0	0	0
Chr2	8927000	8928000	peri	0	0	1	0	0	0
Chr2	8928000	8929000	peri	0	0	1	0	0	1
Chr2	8929000	8930000	peri	0	0	1	0	0	0
Chr2	8932000	8933000	peri	0	0	0	0	0	0
Chr2	8935000	8936000	peri	0	0	0	0	0	1
Chr2	8937000	8938000	peri	0	0	0	0	0	0
Chr2	8938000	8939000	peri	0	0	1	0	0	0
Chr2	8939000	8940000	peri	0	0	1	0	0	0
Chr2	8940000	8941000	peri	0	0	1	0	0	0
Chr2	8941000	8942000	peri	0	0	1	0	0	1
Chr2	8943000	8944000	peri	0	0	1	0	0	1
Chr2	8944000	8945000	peri	0	0	0	0	0	1
Chr2	8945000	8946000	peri	0	0	1	0	0	1
Chr2	8946000	8947000	peri	0	0	1	0	0	1
Chr2	8948000	8949000	peri	0	0	1	0	0	0
Chr2	8950000	8951000	peri	0	0	1	0	0	1
Chr2	8951000	8952000	peri	0	0	1	0	0	1
Chr2	8953000	8954000	peri	0	0	1	0	0	0
Chr2	8955000	8956000	peri	0	0	1	0	0	1
Chr2	8956000	8957000	peri	0	0	1	0	0	1
Chr2	8957000	8958000	peri	0	0	1	0	0	0
Chr2	8958000	8959000	peri	0	0	1	0	0	0
Chr2	8960000	8961000	peri	0	0	1	0	0	0
Chr2	8961000	8962000	peri	0	0	1	0	0	1
Chr2	8962000	8963000	peri	0	0	1	0	0	0
Chr2	8963000	8964000	peri	0	0	1	0	0	1
Chr2	8964000	8965000	peri	0	0	1	0	0	0
Chr2	8966000	8967000	peri	0	0	1	0	0	1
Chr2	8967000	8968000	peri	0	0	1	0	0	0
Chr2	8968000	8969000	peri	0	0	1	0	0	0
Chr2	8969000	8970000	peri	0	0	1	0	0	0
Chr2	8970000	8971000	peri	0	0	1	0	0	0
Chr2	8971000	8972000	peri	0	0	1	0	0	1
Chr2	8972000	8973000	peri	0	0	1	0	0	1
Chr2	8973000	8974000	peri	0	0	1	0	0	0
Chr2	8974000	8975000	peri	0	0	0	0	0	0
Chr2	8975000	8976000	peri	0	0	0	0	0	0
Chr2	8976000	8977000	peri	0	0	0	0	0	0
Chr2	8977000	8978000	peri	0	0	0	0	0	0
Chr2	8979000	8980000	peri	0	0	1	0	0	0
Chr2	8980000	8981000	peri	0	0	1	0	0	0
Chr2	8981000	8982000	peri	0	0	1	0	0	1
Chr2	8982000	8983000	peri	0	0	1	0	0	1
Chr2	8985000	8986000	peri	0	0	1	0	0	1
Chr2	8987000	8988000	peri	0	0	1	0	0	0
Chr2	8989000	8990000	peri	0	0	1	0	0	1
Chr2	8990000	8991000	peri	0	0	0	0	0	1
Chr2	8991000	8992000	peri	0	0	0	0	0	0
Chr2	8992000	8993000	peri	0	0	1	0	0	0
Chr2	8993000	8994000	peri	0	0	1	0	0	1
Chr2	8994000	8995000	peri	0	0	1	0	0	0
Chr2	8995000	8996000	peri	0	0	1	0	0	0
Chr2	8996000	8997000	peri	0	0	1	0	0	0
Chr2	8997000	8998000	peri	0	0	0	0	0	0
Chr2	8998000	8999000	peri	0	0	0	0	0	0
Chr2	8999000	9000000	peri	0	0	0	0	0	1
Chr2	9003000	9004000	peri	0	0	1	0	0	1
Chr2	9004000	9005000	peri	0	0	1	0	0	1
Chr2	9005000	9006000	peri	0	0	0	0	0	0
Chr2	9006000	9007000	peri	0	0	1	0	0	1
Chr2	9007000	9008000	peri	0	0	1	0	0	1
Chr2	9008000	9009000	peri	0	0	1	0	0	0
Chr2	9010000	9011000	peri	0	0	0	0	0	0
Chr2	9011000	9012000	peri	0	0	1	0	0	1
Chr2	9012000	9013000	peri	0	0	1	0	0	0
Chr2	9013000	9014000	peri	0	0	1	0	0	1
Chr2	9014000	9015000	peri	0	0	1	0	0	0
Chr2	9015000	9016000	peri	0	0	1	0	0	1
Chr2	9016000	9017000	peri	0	0	1	0	0	0
Chr2	9017000	9018000	peri	0	0	1	0	0	0
Chr2	9018000	9019000	peri	0	0	1	0	0	0
Chr2	9019000	9020000	peri	0	0	1	0	0	0
Chr2	9020000	9021000	peri	0	0	1	0	0	0
Chr2	9021000	9022000	peri	0	0	1	0	0	0
Chr2	9023000	9024000	peri	0	0	1	0	0	1
Chr2	9024000	9025000	peri	0	0	0	0	0	1
Chr2	9025000	9026000	peri	0	0	1	0	0	0
Chr2	9026000	9027000	peri	0	0	1	0	0	1
Chr2	9027000	9028000	peri	0	0	1	0	0	1
Chr2	9029000	9030000	peri	0	0	1	0	0	0
Chr2	9030000	9031000	peri	0	0	1	0	0	0
Chr2	9031000	9032000	peri	0	0	1	0	0	0
Chr2	9033000	9034000	peri	0	0	0	0	0	0
Chr2	9034000	9035000	peri	0	0	1	0	0	0
Chr2	9035000	9036000	peri	0	0	1	0	0	1
Chr2	9036000	9037000	peri	0	0	1	0	0	1
Chr2	9037000	9038000	peri	0	0	1	0	0	1
Chr2	9039000	9040000	peri	0	0	0	0	0	0
Chr2	9041000	9042000	peri	0	0	1	0	0	1
Chr2	9043000	9044000	peri	0	0	0	0	0	0
Chr2	9046000	9047000	peri	0	0	1	0	0	0
Chr2	9049000	9050000	peri	0	0	1	0	0	1
Chr2	9050000	9051000	peri	0	0	1	0	0	1
Chr2	9051000	9052000	peri	0	0	1	0	0	1
Chr2	9052000	9053000	peri	0	0	0	0	0	1
Chr2	9053000	9054000	peri	0	0	0	0	0	1
Chr2	9055000	9056000	peri	0	0	1	0	0	0
Chr2	9057000	9058000	peri	0	0	1	0	0	1
Chr2	9058000	9059000	peri	0	0	1	0	0	0
Chr2	9059000	9060000	peri	0	0	0	0	0	1
Chr2	9060000	9061000	peri	0	0	1	0	0	0
Chr2	9061000	9062000	peri	0	0	1	0	0	1
Chr2	9062000	9063000	peri	0	0	1	0	0	0
Chr2	9064000	9065000	peri	0	0	1	0	0	0
Chr2	9067000	9068000	peri	0	0	0	0	0	0
Chr2	9068000	9069000	peri	0	0	1	0	0	1
Chr2	9070000	9071000	peri	0	0	0	0	0	1
Chr2	9072000	9073000	peri	0	0	0	0	0	0
Chr2	9073000	9074000	peri	0	0	1	0	0	0
Chr2	9074000	9075000	peri	0	0	1	0	0	0
Chr2	9075000	9076000	peri	0	0	1	0	0	0
Chr2	9076000	9077000	peri	0	0	1	0	0	0
Chr2	9077000	9078000	peri	0	0	1	0	0	1
Chr2	9078000	9079000	peri	0	0	1	0	0	1
Chr2	9079000	9080000	peri	0	0	1	0	0	1
Chr2	9080000	9081000	peri	0	0	1	0	0	1
Chr2	9081000	9082000	peri	0	0	1	0	0	1
Chr2	9082000	9083000	peri	0	0	1	0	0	1
Chr2	9084000	9085000	peri	0	0	1	0	0	1
Chr2	9085000	9086000	peri	0	0	1	0	0	0
Chr2	9086000	9087000	peri	0	0	1	0	0	0
Chr2	9087000	9088000	peri	0	0	1	0	0	1
Chr2	9088000	9089000	peri	0	0	1	0	0	0
Chr2	9090000	9091000	peri	0	0	1	0	0	0
Chr2	9091000	9092000	peri	0	0	1	0	0	0
Chr2	9092000	9093000	peri	0	0	1	0	0	1
Chr2	9093000	9094000	peri	0	0	1	0	0	1
Chr2	9094000	9095000	peri	0	0	0	0	0	1
Chr2	9095000	9096000	peri	0	0	1	0	0	1
Chr2	9096000	9097000	peri	0	0	1	0	0	0
Chr2	9097000	9098000	peri	0	0	1	0	0	0
Chr2	9098000	9099000	peri	0	0	1	0	0	0
Chr2	9099000	9100000	peri	0	0	1	0	0	1
Chr2	9100000	9101000	peri	0	0	1	0	0	0
Chr2	9103000	9104000	peri	0	0	1	0	0	1
Chr2	9104000	9105000	peri	0	0	1	0	0	1
Chr2	9105000	9106000	peri	0	0	1	0	0	1
Chr2	9106000	9107000	peri	0	0	1	0	0	1
Chr2	9107000	9108000	peri	0	0	1	0	0	0
Chr2	9108000	9109000	peri	0	0	1	0	0	0
Chr2	9109000	9110000	peri	0	0	0	0	0	0
Chr2	9110000	9111000	peri	0	0	1	0	0	0
Chr2	9111000	9112000	peri	0	0	0	0	0	0
Chr2	9112000	9113000	peri	0	0	0	0	0	0
Chr2	9114000	9115000	peri	0	0	1	0	0	0
Chr2	9115000	9116000	peri	0	0	1	0	0	1
Chr2	9116000	9117000	peri	0	0	1	0	0	0
Chr2	9117000	9118000	peri	0	0	1	0	0	0
Chr2	9118000	9119000	peri	0	0	1	0	0	1
Chr2	9121000	9122000	peri	0	0	1	0	0	1
Chr2	9124000	9125000	peri	0	0	1	0	0	1
Chr2	9125000	9126000	peri	0	0	0	0	0	1
Chr2	9126000	9127000	peri	0	0	0	0	0	1
Chr2	9127000	9128000	peri	0	0	1	0	0	0
Chr2	9128000	9129000	peri	0	0	1	0	0	0
Chr2	9130000	9131000	peri	0	0	0	0	0	0
Chr2	9131000	9132000	peri	0	0	1	0	0	0
Chr2	9132000	9133000	peri	0	0	1	0	0	0
Chr2	9133000	9134000	peri	0	0	0	0	0	0
Chr2	9134000	9135000	peri	0	0	0	0	0	0
Chr2	9136000	9137000	peri	0	0	1	0	0	1
Chr2	9138000	9139000	peri	0	0	1	0	0	0
Chr2	9139000	9140000	peri	0	0	1	0	0	0
Chr2	9140000	9141000	peri	0	0	0	0	0	0
Chr2	9142000	9143000	peri	0	0	1	0	0	0
Chr2	9143000	9144000	peri	0	0	1	0	0	0
Chr2	9144000	9145000	peri	0	0	1	0	0	0
Chr2	9145000	9146000	peri	0	0	0	0	0	1
Chr2	9146000	9147000	peri	0	0	1	0	0	1
Chr2	9147000	9148000	peri	0	0	1	0	0	0
Chr2	9148000	9149000	peri	0	0	1	0	0	0
Chr2	9149000	9150000	peri	0	0	1	0	0	1
Chr2	9150000	9151000	peri	0	0	1	0	0	0
Chr2	9151000	9152000	peri	0	0	1	0	0	0
Chr2	9152000	9153000	peri	0	0	1	0	0	0
Chr2	9154000	9155000	peri	0	0	1	0	0	0
Chr2	9155000	9156000	peri	0	0	1	0	0	0
Chr2	9156000	9157000	peri	0	0	1	0	0	0
Chr2	9157000	9158000	peri	0	0	1	0	0	0
Chr2	9159000	9160000	peri	0	0	0	0	0	0
Chr2	9160000	9161000	peri	0	0	0	0	0	1
Chr2	9161000	9162000	peri	0	0	1	0	0	0
Chr2	9162000	9163000	peri	0	0	1	0	0	0
Chr2	9163000	9164000	peri	0	0	1	0	0	0
Chr2	9165000	9166000	peri	0	0	0	0	0	0
Chr2	9166000	9167000	peri	0	0	1	0	0	0
Chr2	9167000	9168000	peri	0	0	1	0	0	1
Chr2	9168000	9169000	peri	0	0	1	0	0	0
Chr2	9170000	9171000	peri	0	0	1	0	0	0
Chr2	9171000	9172000	peri	0	0	1	0	0	1
Chr2	9172000	9173000	peri	0	0	1	0	0	0
Chr2	9173000	9174000	peri	0	0	1	0	0	1
Chr2	9174000	9175000	peri	0	0	1	0	0	1
Chr2	9175000	9176000	peri	0	0	1	0	0	0
Chr2	9176000	9177000	peri	0	0	1	0	0	1
Chr2	9177000	9178000	peri	0	0	1	0	0	1
Chr2	9180000	9181000	peri	0	0	1	0	0	1
Chr2	9181000	9182000	peri	0	0	1	0	0	1
Chr2	9182000	9183000	peri	0	0	1	0	0	1
Chr2	9183000	9184000	peri	0	0	1	0	0	0
Chr2	9184000	9185000	peri	0	0	1	0	0	1
Chr2	9186000	9187000	peri	0	0	1	0	0	1
Chr2	9187000	9188000	peri	0	0	1	0	0	1
Chr2	9188000	9189000	peri	0	0	1	0	0	0
Chr2	9189000	9190000	peri	0	0	1	0	0	1
Chr2	9190000	9191000	peri	0	0	1	0	0	1
Chr2	9191000	9192000	peri	0	0	1	0	0	1
Chr2	9193000	9194000	peri	0	0	1	0	0	1
Chr2	9194000	9195000	peri	0	0	1	0	0	0
Chr2	9195000	9196000	peri	0	0	1	0	0	1
Chr2	9196000	9197000	peri	0	0	1	0	0	1
Chr2	9199000	9200000	peri	0	0	1	0	0	1
Chr2	9200000	9201000	peri	0	0	1	0	0	1
Chr2	9201000	9202000	peri	0	0	1	0	0	1
Chr2	9202000	9203000	peri	0	0	1	0	0	1
Chr2	9203000	9204000	peri	0	0	1	0	0	0
Chr2	9204000	9205000	peri	0	0	1	0	0	1
Chr2	9205000	9206000	peri	0	0	1	0	0	0
