chr,start,end,b,fold,padj,cat
Chr4,36000,37000,159,3.78188345624544,6.82496462212112e-42,45S rDNA
Chr4,38000,39000,175,4.733866309043,4.76782769330419e-59,45S rDNA
Chr4,39000,40000,350,8.22812225298901,1.32632849699431e-187,45S rDNA
Chr4,40000,41000,481,12.8344858095636,0,45S rDNA
Chr4,41000,42000,477,13.4701091972147,0,45S rDNA
Chr4,42000,43000,195,3.88026875367646,8.22027616424606e-53,45S rDNA
Chr4,44000,45000,823,25.1993913565199,0,45S rDNA
Chr4,45000,46000,1156,24.7641620052619,0,45S rDNA
Chr4,46000,47000,608,16.2470364490597,0,45S rDNA
Chr4,47000,48000,340,7.29645936517296,7.74420934966413e-167,45S rDNA
Chr4,48000,49000,156,4.77655534825894,3.36209001685086e-53,45S rDNA
Chr4,51000,52000,256,5.67665769863759,2.71756989087981e-102,45S rDNA
Chr4,52000,53000,422,8.94402189979848,1.63945124351901e-239,45S rDNA
Chr4,53000,54000,224,3.39788157509705,3.37462649845548e-51,45S rDNA
Chr4,54000,55000,659,17.3561925263448,0,45S rDNA
Chr4,55000,56000,1303,29.9446898289486,0,45S rDNA
Chr4,57000,58000,163,4.71914980863633,7.05325572595148e-55,45S rDNA
Chr4,58000,59000,134,3.78432272948628,1.90202820686801e-35,45S rDNA
Chr4,60000,61000,199,5.68414778231434,8.73134249857604e-80,45S rDNA
Chr4,61000,62000,152,3.23558737576701,1.00115746822775e-32,45S rDNA
Chr4,62000,63000,664,11.8898177481676,0,45S rDNA
Chr4,63000,64000,592,9.38211482876277,0,45S rDNA
Chr4,64000,65000,170,3.58879471807342,6.40164739751754e-42,45S rDNA
Chr4,65000,66000,1942,49.7144969703196,0,45S rDNA
Chr4,67000,68000,207,4.86777559843142,1.09862413657883e-71,45S rDNA
Chr4,72000,73000,529,11.4382591570563,0,45S rDNA
Chr4,73000,74000,233,4.61007646864763,2.9922083382873e-76,45S rDNA
Chr4,75000,76000,1046,32.8436730620861,0,45S rDNA
Chr4,77000,78000,186,5.32916868849497,2.29016716408099e-70,45S rDNA
Chr4,80000,81000,414,10.4466366416047,5.48914163243814e-260,45S rDNA
Chr4,81000,82000,610,13.6298215417529,0,45S rDNA
Chr4,82000,83000,345,8.33218882466693,1.36818996454813e-186,45S rDNA
Chr4,83000,84000,557,6.36704902727534,1.16433267164772e-244,45S rDNA
Chr4,84000,85000,224,3.25201167716685,3.25802346634693e-48,45S rDNA
Chr4,85000,86000,1567,49.3536514163518,0,45S rDNA
Chr4,86000,87000,399,8.17694601098966,8.42298302020918e-213,45S rDNA
Chr4,87000,88000,291,7.31802197497738,3.05401509850646e-143,45S rDNA
Chr4,88000,89000,179,3.51662356397915,5.77928039033938e-43,45S rDNA
Chr4,90000,91000,840,19.6299350829334,0,45S rDNA
Chr4,91000,92000,508,12.8307071454989,0,45S rDNA
Chr4,92000,93000,501,11.8510292912705,0,45S rDNA
Chr4,93000,94000,653,9.40923317084759,0,45S rDNA
Chr4,94000,95000,335,4.89063036958622,4.70318704408293e-116,45S rDNA
Chr4,96000,97000,2136,54.715809035666,0,45S rDNA
Chr4,97000,98000,258,5.39475773877494,2.05834952461685e-98,45S rDNA
Chr4,99000,100000,209,5.32784255363813,5.95257701799311e-79,45S rDNA
Chr4,100000,101000,224,5.84988795044754,5.07294551080679e-92,45S rDNA
Chr4,101000,102000,180,4.87076493851526,1.78173806184694e-62,45S rDNA
Chr4,103000,104000,450,9.30114453789106,3.79342683306122e-262,45S rDNA
Chr4,104000,105000,276,3.28658696860438,4.222049165648e-60,45S rDNA
Chr4,106000,107000,942,29.8662213446512,0,45S rDNA
Chr4,110000,111000,138,4.11006719798134,3.53454106344091e-40,45S rDNA
Chr4,111000,112000,211,6.16680517266397,9.41911949787558e-91,45S rDNA
Chr4,112000,113000,549,14.0434269357562,0,45S rDNA
Chr4,113000,114000,442,10.011797278159,3.69616890811594e-270,45S rDNA
Chr4,114000,115000,465,5.65113154624983,2.38362229591994e-184,45S rDNA
Chr4,116000,117000,1702,45.2935997642223,0,45S rDNA
Chr4,117000,118000,562,11.849763718597,0,45S rDNA
Chr4,120000,121000,508,13.3942578939545,0,45S rDNA
Chr4,121000,122000,901,21.3735380006992,0,45S rDNA
Chr4,124000,125000,622,10.417503211663,0,45S rDNA
Chr4,125000,126000,202,3.72365892112407,5.11509316614989e-52,45S rDNA
Chr4,126000,127000,414,7.29737762937945,5.63667781261914e-203,45S rDNA
Chr4,127000,128000,1868,42.4974179385899,0,45S rDNA
Chr4,128000,129000,239,5.58029862514019,4.29659941007725e-94,45S rDNA
Chr4,132000,133000,218,5.99629445831934,1.60474231445076e-91,45S rDNA
Chr4,133000,134000,437,9.71929793908018,4.64495265453821e-262,45S rDNA
Chr4,134000,135000,640,12.1047954728742,0,45S rDNA
Chr4,135000,136000,203,3.37297698412678,5.15626365101632e-46,45S rDNA
Chr4,137000,138000,2243,50.7461878390705,0,45S rDNA
Chr4,138000,139000,285,5.80000621393052,5.5435832089738e-116,45S rDNA
Chr4,139000,140000,803,16.3750630004679,0,45S rDNA
Chr4,141000,142000,157,3.94796321214177,1.51515912031075e-43,45S rDNA
Chr4,142000,143000,207,4.88614131430123,5.9153571950631e-72,45S rDNA
Chr4,143000,144000,256,6.45650088588429,3.15523145606706e-114,45S rDNA
Chr4,144000,145000,395,8.05334056783499,2.18218227955302e-208,45S rDNA
Chr4,145000,146000,407,6.46453261393651,2.79416151424879e-181,45S rDNA
Chr4,147000,148000,1953,50.9372648793663,0,45S rDNA
Chr4,148000,149000,429,7.85105760296408,4.13363502255613e-222,45S rDNA
Chr4,149000,150000,830,18.3488995325458,0,45S rDNA
Chr4,151000,152000,190,4.92565543364985,1.22566717469594e-66,45S rDNA
Chr4,152000,153000,167,3.91197903261248,8.89253347340874e-46,45S rDNA
Chr4,155000,156000,608,11.4256157203131,0,45S rDNA
Chr4,156000,157000,211,3.50823149512069,2.36774553928281e-50,45S rDNA
Chr4,157000,158000,884,19.1784287479428,0,45S rDNA
Chr4,158000,159000,1430,29.3659673291707,0,45S rDNA
Chr4,160000,161000,239,4.39802110035062,2.14902827325686e-74,45S rDNA
Chr4,161000,162000,198,4.69084549285434,4.35405673328197e-66,45S rDNA
Chr4,162000,163000,615,15.0454219904056,0,45S rDNA
Chr4,163000,164000,562,12.3654804382985,0,45S rDNA
Chr4,164000,165000,394,8.12940077676802,2.86298250214648e-209,45S rDNA
Chr4,165000,166000,1022,16.5666501105904,0,45S rDNA
Chr4,166000,167000,223,3.56618252729892,2.61632248928512e-54,45S rDNA
Chr4,168000,169000,1815,45.5403651471594,0,45S rDNA
Chr4,169000,170000,294,5.62064351121292,2.58683115243057e-116,45S rDNA
Chr4,170000,171000,872,21.1133962459345,0,45S rDNA
Chr4,171000,172000,201,4.48388163619058,5.33904023314701e-64,45S rDNA
Chr4,172000,173000,423,11.0432852362746,7.2884020660372e-275,45S rDNA
Chr4,173000,174000,501,12.293318593782,0,45S rDNA
Chr4,174000,175000,455,9.23384651174767,9.0020207646739e-264,45S rDNA
Chr4,175000,176000,562,12.3127058993301,0,45S rDNA
Chr4,176000,177000,302,5.70467468041953,4.6680845115374e-121,45S rDNA
Chr4,178000,179000,1965,45.6297475892272,0,45S rDNA
Chr4,179000,180000,230,4.70341704202087,7.53832612650128e-77,45S rDNA
Chr4,182000,183000,360,8.27043534284356,1.21278337456356e-193,45S rDNA
Chr4,183000,184000,484,11.234522079511,1.11253692983691e-308,45S rDNA
Chr4,184000,185000,509,12.0938526178106,0,45S rDNA
Chr4,185000,186000,244,6.0263114243329,8.80678893280378e-103,45S rDNA
Chr4,186000,187000,617,12.3370401793993,0,45S rDNA
Chr4,187000,188000,219,3.67512415622405,2.02659163326609e-55,45S rDNA
Chr4,188000,189000,1489,32.8106027907924,0,45S rDNA
Chr4,189000,190000,497,10.0734374620263,7.38879788309589e-305,45S rDNA
Chr4,190000,191000,273,5.55099913701345,7.50218185535064e-107,45S rDNA
Chr4,192000,193000,359,9.92166024659507,2.5255571059971e-218,45S rDNA
Chr4,193000,194000,1042,24.8567711132986,0,45S rDNA
Chr4,194000,195000,541,12.5568680263974,0,45S rDNA
Chr4,195000,196000,486,10.1984337166327,1.78848073006064e-300,45S rDNA
Chr4,196000,197000,908,14.2731931327756,0,45S rDNA
Chr4,197000,198000,344,5.30458886953716,6.81321976995493e-129,45S rDNA
Chr4,199000,200000,2044,46.3670981113471,0,45S rDNA
Chr4,201000,202000,203,4.54979005673032,1.25133747302854e-65,45S rDNA
Chr4,203000,204000,161,4.15180227847865,2.75842933874519e-47,45S rDNA
Chr4,204000,205000,262,6.08997049174539,2.6614398930406e-111,45S rDNA
Chr4,205000,206000,207,4.54929552195465,6.72050756860894e-67,45S rDNA
Chr4,206000,207000,551,10.8376759689981,0,45S rDNA
Chr4,207000,208000,232,4.07786275497239,1.99589155170416e-66,45S rDNA
Chr4,209000,210000,1950,28.0737695460513,0,45S rDNA
Chr4,210000,211000,222,3.67859932878494,3.10173992079782e-56,45S rDNA
Chr4,211000,212000,257,6.20650253329615,5.80790433237937e-111,45S rDNA
Chr4,213000,214000,371,9.20497341093589,8.64753329264264e-215,45S rDNA
Chr4,214000,215000,499,12.7742193554014,0,45S rDNA
Chr4,215000,216000,390,8.46703549980781,3.28652729986593e-213,45S rDNA
Chr4,216000,217000,378,8.33348136052976,2.22746475348335e-204,45S rDNA
Chr4,217000,218000,403,7.84113838931536,1.64816185025078e-208,45S rDNA
Chr4,219000,220000,1658,37.8532175157622,0,45S rDNA
Chr4,220000,221000,436,9.04352035119712,2.75333550164272e-249,45S rDNA
Chr4,221000,222000,466,9.60656103547569,2.80560649345121e-277,45S rDNA
Chr4,222000,223000,620,12.853393466176,0,45S rDNA
Chr4,223000,224000,272,7.37671844136533,9.351417730756e-135,45S rDNA
Chr4,224000,225000,594,15.6103924274215,0,45S rDNA
Chr4,225000,226000,413,8.80313155662669,6.72841458310179e-232,45S rDNA
Chr4,226000,227000,309,6.13197287828274,6.90858066297963e-132,45S rDNA
Chr4,227000,228000,636,11.4725820790982,0,45S rDNA
Chr4,229000,230000,216,4.57628713446491,3.30865111445011e-70,45S rDNA
Chr4,230000,231000,1861,44.3754006762103,0,45S rDNA
Chr4,236000,237000,190,4.05072936333113,3.95316210222562e-54,45S rDNA
Chr4,237000,238000,637,11.9358560694227,0,45S rDNA
Chr4,238000,239000,264,5.04253396776742,1.97082315725887e-94,45S rDNA
Chr4,240000,241000,1861,39.7796139309697,0,45S rDNA
Chr4,241000,242000,234,4.3615362365596,3.34861408047014e-72,45S rDNA
Chr4,242000,243000,867,22.2105063359093,0,45S rDNA
Chr4,243000,244000,154,3.1678503166545,3.57508476198368e-32,45S rDNA
Chr4,244000,245000,319,7.29962602255244,1.21910095914658e-156,45S rDNA
Chr4,245000,246000,432,8.1865919403902,1.60128640189754e-230,45S rDNA
Chr4,246000,247000,417,6.7147286271309,1.54898641961504e-191,45S rDNA
Chr4,247000,248000,237,3.65588216076692,1.62183492301321e-59,45S rDNA
Chr4,249000,250000,1893,37.1169215103551,0,45S rDNA
Chr4,254000,255000,216,5.85679220926744,7.44300030244445e-89,45S rDNA
Chr4,255000,256000,439,10.2902077434002,4.86395908520504e-273,45S rDNA
Chr4,256000,257000,470,9.49207357727474,1.83823675926343e-277,45S rDNA
Chr4,257000,258000,292,5.27274960870123,6.42744707821635e-109,45S rDNA
Chr4,259000,260000,1785,40.432258238719,0,45S rDNA
Chr4,260000,261000,213,4.29609302543818,1.01678489994634e-64,45S rDNA
Chr4,261000,262000,224,5.03709323016184,3.69325028488866e-80,45S rDNA
Chr4,263000,264000,296,7.88343525171915,5.50141735933542e-154,45S rDNA
Chr4,264000,265000,295,6.68321611613639,3.03190915254399e-135,45S rDNA
Chr4,265000,266000,252,5.46537711587555,2.64943407146468e-97,45S rDNA
Chr4,267000,268000,579,10.8954732567876,0,45S rDNA
Chr4,268000,269000,240,3.72050582911767,1.36931242817859e-61,45S rDNA
Chr4,269000,270000,1226,26.9057400757979,0,45S rDNA
Chr4,270000,271000,921,16.9573746571401,0,45S rDNA
Chr4,272000,273000,220,5.92672181290836,1.99580392534361e-91,45S rDNA
Chr4,273000,274000,206,4.92025836177169,4.17907922312112e-72,45S rDNA
Chr4,275000,276000,284,7.57643536020599,1.61785413476174e-143,45S rDNA
Chr4,276000,277000,398,9.62323473580706,3.24522141584589e-237,45S rDNA
Chr4,277000,278000,638,11.3059399108318,0,45S rDNA
Chr4,278000,279000,199,3.79864529045015,1.60538587682761e-52,45S rDNA
Chr4,280000,281000,2038,44.7111514512564,0,45S rDNA
Chr4,281000,282000,141,3.05007861820177,6.08288725004031e-28,45S rDNA
Chr4,282000,283000,181,4.66665246187775,3.6711163108581e-60,45S rDNA
Chr4,284000,285000,126,3.60646909404869,1.88417893535449e-31,45S rDNA
Chr4,285000,286000,187,4.70856095833659,1.0614083984842e-62,45S rDNA
Chr4,286000,287000,453,9.60918541011226,1.28666612117656e-269,45S rDNA
Chr4,287000,288000,548,12.0607573180696,0,45S rDNA
Chr4,288000,289000,277,5.26472163844276,3.22184708379355e-103,45S rDNA
Chr4,290000,291000,1714,49.5947643666355,0,45S rDNA
Chr4,291000,292000,158,3.22248482908947,8.4981015131704e-34,45S rDNA
Chr4,295000,296000,302,8.24112241537877,3.52152741862181e-162,45S rDNA
Chr4,296000,297000,457,9.9264727976719,9.06316154593566e-278,45S rDNA
Chr4,297000,298000,288,7.34452162743369,3.65303032788876e-142,45S rDNA
Chr4,298000,299000,555,10.280541517945,0,45S rDNA
Chr4,299000,300000,213,3.25643523256964,5.686104377698e-46,45S rDNA
Chr4,300000,301000,1717,36.3330282802429,0,45S rDNA
Chr4,301000,302000,537,9.7442633269454,1.11253692925361e-308,45S rDNA
Chr4,303000,304000,166,3.44406724010021,7.91610276712661e-39,45S rDNA
Chr4,306000,307000,139,3.31523393777772,5.22181677219816e-31,45S rDNA
Chr4,307000,308000,193,4.14470152780775,2.00279596943743e-56,45S rDNA
Chr4,308000,309000,675,11.6748448372371,0,45S rDNA
Chr4,309000,310000,182,3.58347347908697,9.65245543333381e-45,45S rDNA
Chr4,310000,311000,222,4.21098461228667,6.03447456504729e-66,45S rDNA
Chr4,311000,312000,1832,37.9345303801076,0,45S rDNA
Chr4,315000,316000,587,13.2646939138741,0,45S rDNA
Chr4,316000,317000,647,14.1270229973283,0,45S rDNA
Chr4,317000,318000,196,5.20833367395998,1.58458701741333e-72,45S rDNA
Chr4,318000,319000,584,11.0445824507218,0,45S rDNA
Chr4,319000,320000,249,4.75013485635527,5.64455069281081e-84,45S rDNA
Chr4,321000,322000,1772,41.545601223508,0,45S rDNA
Chr4,322000,323000,198,4.25276148882798,1.49919665033778e-59,45S rDNA
Chr4,323000,324000,217,4.72575081540321,6.66244805689604e-73,45S rDNA
Chr4,325000,326000,161,4.09561842299479,1.4510204523093e-46,45S rDNA
Chr4,326000,327000,750,19.7256275166432,0,45S rDNA
Chr4,327000,328000,193,4.71494569774103,8.91657211558129e-65,45S rDNA
Chr4,328000,329000,319,6.76386656124881,1.35587036832533e-147,45S rDNA
Chr4,329000,330000,380,7.85146273520016,7.58209116688125e-197,45S rDNA
Chr4,330000,331000,217,3.35318209678927,9.61657768553944e-49,45S rDNA
Chr4,331000,332000,1547,35.2587028518361,0,45S rDNA
Chr4,332000,333000,354,7.39168721130129,2.16733489595614e-175,45S rDNA
Chr4,333000,334000,168,3.39462361436194,1.53620155889904e-38,45S rDNA
Chr4,335000,336000,142,4.05140082376128,1.18638254361737e-40,45S rDNA
Chr4,337000,338000,154,3.54972116825053,1.61806041320318e-37,45S rDNA
Chr4,338000,339000,138,3.48550705921032,6.54310332399232e-33,45S rDNA
Chr4,339000,340000,674,11.7340864404664,0,45S rDNA
Chr4,340000,341000,185,3.30454713079792,7.55591944435926e-41,45S rDNA
Chr4,341000,342000,318,6.4808088871009,3.96734318981488e-142,45S rDNA
Chr4,342000,343000,1913,40.1958822899866,0,45S rDNA
Chr4,344000,345000,279,7.18040227745056,2.18954772211556e-135,45S rDNA
Chr4,345000,346000,140,3.36918808060846,6.47850024805268e-32,45S rDNA
Chr4,346000,347000,681,14.0438340342267,0,45S rDNA
Chr4,347000,348000,539,16.6474639345788,0,45S rDNA
Chr4,348000,349000,401,9.33499878129176,2.88885837546267e-234,45S rDNA
Chr4,349000,350000,596,10.3325574514936,0,45S rDNA
Chr4,350000,351000,229,4.39540298859199,2.86156984191792e-71,45S rDNA
Chr4,351000,352000,182,3.12600877962906,3.5740749737519e-37,45S rDNA
Chr4,352000,353000,1906,38.7022620494815,0,45S rDNA
Chr4,353000,354000,301,5.59836423555842,1.228175506586e-118,45S rDNA
Chr4,354000,355000,134,3.37702213360124,1.13092181486605e-30,45S rDNA
Chr4,356000,357000,153,3.7186962775239,1.61535420394626e-39,45S rDNA
Chr4,358000,359000,191,4.86619700372061,3.48626946928713e-66,45S rDNA
Chr4,360000,361000,613,10.8836295601927,0,45S rDNA
Chr4,361000,362000,227,3.87845930742544,2.57491212567363e-61,45S rDNA
Chr4,362000,363000,1178,27.2110210378952,0,45S rDNA
Chr4,363000,364000,787,15.5960355857545,0,45S rDNA
Chr4,369000,370000,201,4.60208094052978,9.06209974462122e-66,45S rDNA
Chr4,370000,371000,574,9.4616055439945,0,45S rDNA
Chr4,371000,372000,193,3.19766458335645,1.12972671113957e-40,45S rDNA
Chr4,373000,374000,1822,39.3641598544557,0,45S rDNA
Chr4,374000,375000,177,3.54854280903048,5.43982163347548e-43,45S rDNA
Chr4,375000,376000,308,7.08069201512084,9.10956270322454e-148,45S rDNA
Chr4,379000,380000,208,5.04690456018925,1.24499324926696e-74,45S rDNA
Chr4,380000,381000,371,8.26286911256443,2.10140955205885e-199,45S rDNA
Chr4,381000,382000,397,6.7384638951765,6.53209372951853e-183,45S rDNA
Chr4,382000,383000,202,3.10760346662066,8.00244633842219e-41,45S rDNA
Chr4,383000,384000,1688,38.3022694618594,0,45S rDNA
Chr4,384000,385000,451,8.65561884320456,3.17620608827055e-250,45S rDNA
Chr4,388000,389000,127,3.15768132727262,1.55495271166022e-26,45S rDNA
Chr4,389000,390000,188,4.84713073388407,6.67482339980077e-65,45S rDNA
Chr4,390000,391000,138,3.46713581035711,1.10033624691312e-32,45S rDNA
Chr4,391000,392000,644,10.4863821029586,0,45S rDNA
Chr4,392000,393000,223,3.59881012931806,6.05240242693678e-55,45S rDNA
Chr4,393000,394000,247,4.40219765977648,6.18795459326168e-77,45S rDNA
Chr4,394000,395000,1702,35.3084038159934,0,45S rDNA
Chr4,396000,397000,224,5.85179631084111,4.77609453898986e-92,45S rDNA
Chr4,397000,398000,218,5.81184222849422,4.57271452617391e-89,45S rDNA
Chr4,399000,400000,323,7.2239553088101,2.46312516276841e-157,45S rDNA
Chr4,400000,401000,475,10.0000983454338,4.80077440128023e-290,45S rDNA
Chr4,401000,402000,651,11.4320847101447,0,45S rDNA
Chr4,402000,403000,233,4.18546960502567,1.04836112186232e-68,45S rDNA
Chr4,404000,405000,1929,41.7569982117102,0,45S rDNA
Chr4,408000,409000,387,10.9254969970882,6.57578620232726e-250,45S rDNA
Chr4,409000,410000,502,12.1768205458949,0,45S rDNA
Chr4,410000,411000,478,9.48288570802449,5.46282004727221e-282,45S rDNA
Chr4,411000,412000,446,11.5399131655587,1.61056992861563e-297,45S rDNA
Chr4,412000,413000,372,6.54841575852609,1.5787253701897e-167,45S rDNA
Chr4,414000,415000,1672,36.8532084069114,0,45S rDNA
Chr4,420000,421000,433,9.68574888526568,4.36662009869562e-259,45S rDNA
Chr4,422000,423000,606,10.9580809410291,0,45S rDNA
Chr4,423000,424000,186,3.27090045332326,1.7251419079681e-40,45S rDNA
Chr4,424000,425000,808,16.6286174806201,0,45S rDNA
Chr4,425000,426000,1300,25.9665329280913,0,45S rDNA
Chr4,428000,429000,201,4.64886734565531,1.8443868812915e-66,45S rDNA
Chr4,429000,430000,508,12.6283727806291,0,45S rDNA
Chr4,430000,431000,343,8.95822520700872,4.82215301501109e-195,45S rDNA
Chr4,431000,432000,426,8.95579531040626,5.4554484403584e-242,45S rDNA
Chr4,432000,433000,660,13.1915638654106,0,45S rDNA
Chr4,433000,434000,235,4.00097480106831,8.17266815323769e-66,45S rDNA
Chr4,435000,436000,2069,49.9238126556085,0,45S rDNA
Chr4,437000,438000,211,4.48864259194009,3.21367927931439e-67,45S rDNA
Chr4,440000,441000,206,5.59625559242422,2.03333106016895e-81,45S rDNA
Chr4,441000,442000,470,10.4782767674303,1.35322792443731e-295,45S rDNA
Chr4,442000,443000,534,11.8885572843549,0,45S rDNA
Chr4,443000,444000,335,6.27827377236795,8.6751285414933e-146,45S rDNA
Chr4,445000,446000,1871,41.5758792126331,0,45S rDNA
Chr4,446000,447000,227,3.97688443970751,3.73051669112699e-63,45S rDNA
Chr4,449000,450000,252,5.92947007776308,1.19299935819848e-104,45S rDNA
Chr4,450000,451000,342,7.67074539048283,3.05114812475991e-174,45S rDNA
Chr4,451000,452000,245,5.44933700416821,2.27941368072196e-94,45S rDNA
Chr4,453000,454000,651,11.8150196480831,0,45S rDNA
Chr4,455000,456000,1460,30.4664242816711,0,45S rDNA
Chr4,456000,457000,654,12.466754357975,0,45S rDNA
Chr4,461000,462000,318,8.86256366707534,1.40406685692955e-179,45S rDNA
Chr4,462000,463000,396,9.61085945868969,7.87008161887296e-236,45S rDNA
Chr4,463000,464000,684,11.6424202270787,0,45S rDNA
Chr4,464000,465000,233,4.51132096209005,1.53253117485587e-74,45S rDNA
Chr4,465000,466000,166,3.39915381337291,3.70074615008995e-38,45S rDNA
Chr4,466000,467000,1820,44.4513338237847,0,45S rDNA
Chr4,470000,471000,131,3.15734159064606,2.41106872292053e-27,45S rDNA
Chr4,471000,472000,174,4.0084163839079,4.87301243348345e-49,45S rDNA
Chr4,472000,473000,235,4.95627734377269,9.74895748345959e-83,45S rDNA
Chr4,473000,474000,497,9.06815935576808,1.46198017461776e-284,45S rDNA
Chr4,474000,475000,227,4.59048958936945,5.58727228872639e-74,45S rDNA
Chr4,476000,477000,1674,36.1939733136484,0,45S rDNA
Chr4,477000,478000,155,3.27939816916412,5.50197905144662e-34,45S rDNA
Chr4,478000,479000,227,4.75773104425854,9.48497752046801e-77,45S rDNA
Chr4,480000,481000,126,3.23818332199276,2.80175622178523e-27,45S rDNA
Chr4,482000,483000,199,4.20587931446199,4.07671428221824e-59,45S rDNA
Chr4,483000,484000,288,6.3538671041014,1.03421081758378e-126,45S rDNA
Chr4,484000,485000,426,8.12789847908118,3.63852545919229e-226,45S rDNA
Chr4,486000,487000,1530,43.6244409854936,0,45S rDNA
Chr4,487000,488000,349,6.94365089566001,8.79627513180245e-165,45S rDNA
Chr4,488000,489000,143,3.16621118659683,6.63306430168227e-30,45S rDNA
Chr4,489000,490000,228,5.43275992664046,1.25008707025803e-87,45S rDNA
Chr4,490000,491000,119,3.13515387500915,1.18428563530953e-24,45S rDNA
Chr4,493000,494000,151,4.09349997294694,1.07933665150181e-43,45S rDNA
Chr4,494000,495000,619,11.5520875072465,0,45S rDNA
Chr4,495000,496000,247,3.22474722438092,1.85002526234649e-52,45S rDNA
Chr4,496000,497000,277,4.31295266593069,2.76379979720178e-84,45S rDNA
